sentence_id,doc_id,sent_idx,sentence,start_char,end_char,length,cleaned_version,created_at
doc_4387_sent_00001,doc_4387,1,Slurm can be configured to collect accounting information for every job and job step executed.,0,94,94,1,2026-01-26T12:31:03Z
doc_4387_sent_00002,doc_4387,2,Accounting records can be written to a simple text file or a database.,95,165,70,1,2026-01-26T12:31:03Z
doc_4387_sent_00003,doc_4387,3,Information is available about both currently executing jobs and jobs which have already terminated.,166,266,100,1,2026-01-26T12:31:03Z
doc_4387_sent_00004,doc_4387,4,"The sacct command can report resource usage for running or terminated jobs including individual tasks, which can be useful to detect load imbalance between the tasks.",267,433,166,1,2026-01-26T12:31:03Z
doc_4387_sent_00005,doc_4387,5,The sstat command can be used to status only currently running jobs.,434,502,68,1,2026-01-26T12:31:03Z
doc_4387_sent_00006,doc_4387,6,It also can give you valuable information about imbalance between tasks.,503,575,72,1,2026-01-26T12:31:03Z
doc_4387_sent_00007,doc_4387,7,The sreport can be used to generate reports based upon all jobs executed in a particular time interval.,576,680,103,1,2026-01-26T12:31:03Z
doc_4387_sent_00008,doc_4387,8,There are three distinct plugin types associated with resource accounting.,680,754,74,1,2026-01-26T12:31:03Z
doc_4387_sent_00009,doc_4387,9,"The Slurm configuration parameters (in slurm.conf) associated with these plugins include:
AccountingStorageType controls how detailed job and job step information is recorded. You can store this information in a text file or into SlurmDBD.",755,995,239,1,2026-01-26T12:31:03Z
doc_4387_sent_00010,doc_4387,10,JobAcctGatherType is operating system dependent and controls what mechanism is used to collect accounting information.,995,1113,118,1,2026-01-26T12:31:03Z
doc_4387_sent_00011,doc_4387,11,"Supported values are jobacct_gather/linux, jobacct_gather/cgroup and jobacct_gather/none (no information collected).",1114,1231,116,1,2026-01-26T12:31:03Z
doc_4387_sent_00012,doc_4387,12,JobCompType controls how job completion information is recorded.,1231,1295,64,1,2026-01-26T12:31:03Z
doc_4387_sent_00013,doc_4387,13,"This can be used to record basic job information such as job name, user name, allocated nodes, start time, completion time, exit status, etc. If the preservation of only basic job information is required, this plugin should satisfy your needs with minimal overhead.",1296,1561,265,1,2026-01-26T12:31:03Z
doc_4387_sent_00014,doc_4387,14,"You can store this information in a text file, or MySQL or MariaDB database.",1562,1639,76,1,2026-01-26T12:31:03Z
doc_4387_sent_00015,doc_4387,15,The use of sacct to view information about jobs is dependent upon AccountingStorageType being configured to collect and store that information.,1639,1782,143,1,2026-01-26T12:31:03Z
doc_4387_sent_00016,doc_4387,16,The use of sreport is dependent upon some database being used to store that information.,1783,1872,88,1,2026-01-26T12:31:03Z
doc_4387_sent_00017,doc_4387,17,The use of sacct or sstat to view information about resource usage within jobs is dependent upon both JobAcctGatherType and AccountingStorageType being configured to collect and store that information.,1872,2074,201,1,2026-01-26T12:31:03Z
doc_4387_sent_00018,doc_4387,18,Storing the accounting information into text files is very simple.,2074,2140,66,1,2026-01-26T12:31:03Z
doc_4387_sent_00019,doc_4387,19,Just configure the appropriate plugin (e.g. JobCompType=jobcomp/filetxt) and then specify the pathname of the file (e.g. JobCompLoc=/var/log/slurm/job_completions).,2141,2305,164,1,2026-01-26T12:31:03Z
doc_4387_sent_00020,doc_4387,20,"Use the logrotate or similar tool to prevent the log files from getting too large. Send a SIGUSR2 signal to the slurmctld daemon after moving the files, but before compressing them so that new log files will be created.",2306,2526,219,1,2026-01-26T12:31:03Z
doc_4387_sent_00021,doc_4387,21,"Storing the data directly into a database from Slurm may seem attractive, but it requires the availability of user name and password data not only for the Slurm control daemon (slurmctld), but also for user commands which need to access the data (sacct, sreport, and sacctmgr).",2526,2803,277,1,2026-01-26T12:31:03Z
doc_4387_sent_00022,doc_4387,22,Making potentially sensitive information available to all users makes database security more difficult to provide. Sending the data through an intermediate daemon can provide better security and performance (through caching data).,2804,3034,230,1,2026-01-26T12:31:03Z
doc_4387_sent_00023,doc_4387,23,SlurmDBD (Slurm Database Daemon) provides such services.,3035,3091,56,1,2026-01-26T12:31:03Z
doc_4387_sent_00024,doc_4387,24,"SlurmDBD is written in C, multi-threaded, secure and fast.",3092,3150,58,1,2026-01-26T12:31:03Z
doc_4387_sent_00025,doc_4387,25,The configuration required to use SlurmDBD will be described below.,3151,3218,67,1,2026-01-26T12:31:03Z
doc_4387_sent_00026,doc_4387,26,Storing information directly into a database would be similar.,3219,3282,62,1,2026-01-26T12:31:03Z
doc_4387_sent_00027,doc_4387,27,"Note that SlurmDBD relies upon existing Slurm plugins for authentication and Slurm SQL for database use, but the other Slurm commands and daemons are not required on the host where SlurmDBD is installed. Install the slurm and slurm-slurmdbd RPMs on the server where SlurmDBD is to run.",3282,3568,285,1,2026-01-26T12:31:03Z
doc_4387_sent_00028,doc_4387,28,"Note if you switch from using the MySQL plugin to use the SlurmDBD plugin you must make sure the cluster has been added to the database. The MySQL plugin doesn't require this, but also will not hurt things if you have it there when using the MySQL plugin. You can verify with
sacctmgr list cluster",3568,3866,297,1,2026-01-26T12:31:03Z
doc_4387_sent_00029,doc_4387,29,"If the cluster isn't there, add it (where my cluster's name was snowflake):
sacctmgr add cluster snowflake
Failure to do so will result in the slurmctld failing to talk to the slurmdbd after the switch. If you plan to upgrade to a new version of Slurm don't switch plugins at the same time or you may get unexpected results. Do one then the other.",3866,4214,347,1,2026-01-26T12:31:03Z
doc_4387_sent_00030,doc_4387,30,If SlurmDBD is configured for use but not responding then slurmctld will utilize an internal cache until SlurmDBD is returned to service.,4214,4351,137,1,2026-01-26T12:31:03Z
doc_4387_sent_00031,doc_4387,31,The cached data is written by slurmctld to local storage upon shutdown and recovered at startup.,4352,4448,96,1,2026-01-26T12:31:03Z
doc_4387_sent_00032,doc_4387,32,"If SlurmDBD is not available when slurmctld starts, a cache of valid bank accounts, user limits, etc. based upon their state when the daemons were last communicating will be used. Note that SlurmDBD must be responding when slurmctld is first started since no cache of this critical data will be available.",4449,4754,305,1,2026-01-26T12:31:03Z
doc_4387_sent_00033,doc_4387,33,Job and step accounting records generated by slurmctld will be written to a cache as needed and transferred to SlurmDBD when returned to service. Note that if SlurmDBD is down long enough for the number of queued records to exceed the maximum queue size then messages will begin to be dropped.,4755,5049,293,1,2026-01-26T12:31:03Z
doc_4387_sent_00034,doc_4387,34,"Infrastructure
With the SlurmDBD, we are able to collect data from multiple clusters in a single location.",5049,5155,106,1,2026-01-26T12:31:03Z
doc_4387_sent_00035,doc_4387,35,This does impose some constraints on the user naming and IDs.,5156,5217,61,1,2026-01-26T12:31:03Z
doc_4387_sent_00036,doc_4387,36,"Accounting is maintained by user name (not user ID), but a given user name should refer to the same person across all of the computers. Authentication relies upon user ID numbers, so those must be uniform across all computers communicating with each SlurmDBD, at least for users requiring authentication. In particular, the configured SlurmUser must have the same name and ID across all clusters. If you plan to have administrators of user accounts, limits, etc. they must also have consistent names and IDs across all clusters. If you plan to restrict access to accounting records (e.g. only permit a user to view records of his jobs), then all users should have consistent names and IDs.",5218,5908,689,1,2026-01-26T12:31:03Z
doc_4387_sent_00037,doc_4387,37,"By default only lowercase usernames are supported, but you can configure Parameters=PreserveCaseUser in your slurmdbd.conf to allow usernames with uppercase characters.",5914,6083,168,1,2026-01-26T12:31:03Z
doc_4387_sent_00038,doc_4387,38,"The best way to ensure security of the data is by authenticating communications to the SlurmDBD and we recommend MUNGE for that purpose. If you have one cluster managed by Slurm and execute the SlurmDBD on that one cluster, the normal MUNGE configuration will suffice.",6083,6351,268,1,2026-01-26T12:31:03Z
doc_4387_sent_00039,doc_4387,39,"Otherwise MUNGE should then be installed on all nodes of all Slurm managed clusters, plus the machine where SlurmDBD executes.",6352,6478,126,1,2026-01-26T12:31:03Z
doc_4387_sent_00040,doc_4387,40,You then have a choice of either having a single MUNGE key for all of these computers or maintaining a unique key for each of the clusters plus a second key for communications between the clusters for better security.,6479,6696,217,1,2026-01-26T12:31:03Z
doc_4387_sent_00041,doc_4387,41,"MUNGE enhancements are planned to support two keys within a single configuration file, but presently two different daemons must be started with different configurations to support two different keys (create two key files and start the daemons with the --key-file option to locate the proper key plus the --socket option to specify distinct local domain sockets for each).",6697,7068,371,1,2026-01-26T12:31:03Z
doc_4387_sent_00042,doc_4387,42,"The pathname of local domain socket will be needed in the Slurm and SlurmDBD configuration files (slurm.conf and slurmdbd.conf respectively, more details are provided below).",7069,7244,174,1,2026-01-26T12:31:03Z
doc_4387_sent_00043,doc_4387,43,"Whether you use any authentication module or not you will need to have a way for the SlurmDBD to get UIDs for users and/or admins. If using MUNGE, it is ideal for your users to have the same id on all your clusters. If this is the case you should have a combination of every cluster's /etc/passwd file on the database server to allow the DBD to resolve names for authentication.",7244,7622,378,1,2026-01-26T12:31:03Z
doc_4387_sent_00044,doc_4387,44,If using MUNGE and a user's name is not in the passwd file the action will fail.,7623,7703,80,1,2026-01-26T12:31:03Z
doc_4387_sent_00045,doc_4387,45,"If not using MUNGE, you should add anyone you want to be an administrator or operator to the passwd file.",7704,7809,105,1,2026-01-26T12:31:03Z
doc_4387_sent_00046,doc_4387,46,"If they plan on running sacctmgr or any of the accounting tools they should have the same UID, or they will not authenticate correctly. An LDAP server could also serve as a way to gather this information.",7810,8015,204,1,2026-01-26T12:31:03Z
doc_4387_sent_00047,doc_4387,47,"Storage Backup Host
A backup instance of slurmdbd can be configured by specifying AccountingStorageBackupHost in slurm.conf, as well as DbdBackupHost in slurmdbd.conf.",8015,8182,167,1,2026-01-26T12:31:03Z
doc_4387_sent_00048,doc_4387,48,The backup host should be on a different machine than the one hosting the primary instance of slurmdbd.,8183,8286,103,1,2026-01-26T12:31:03Z
doc_4387_sent_00049,doc_4387,49,"Both instances of slurmdbd should have access to the same database, share the same munge key(s), and have the same users with the same UID/GIDs.",8287,8431,144,1,2026-01-26T12:31:03Z
doc_4387_sent_00050,doc_4387,50,The network page has a visual representation of how this might look.,8432,8501,68,1,2026-01-26T12:31:03Z
doc_4387_sent_00051,doc_4387,51,"Slurm JobComp Configuration
Presently job completion is not supported with the SlurmDBD, but can be written directly to a database, script or flat file.",8501,8653,152,1,2026-01-26T12:31:03Z
doc_4387_sent_00052,doc_4387,52,"If you are running with the accounting storage plugin, use of the job completion plugin is probably redundant.",8654,8764,110,1,2026-01-26T12:31:03Z
doc_4387_sent_00053,doc_4387,53,"If you would like to configure this, some of the more important parameters include:
JobCompHost: Only needed if using a database. The name or address of the host where the database server executes.",8765,8963,197,1,2026-01-26T12:31:03Z
doc_4387_sent_00054,doc_4387,54,JobCompLoc: Only needed if using a flat file. Location of file to write the job completion data to.,8963,9063,99,1,2026-01-26T12:31:03Z
doc_4387_sent_00055,doc_4387,55,JobCompPass: Only needed if using a database. Password for the user connecting to the database.,9063,9158,95,1,2026-01-26T12:31:03Z
doc_4387_sent_00056,doc_4387,56,"Since the password can not be securely maintained, storing the information directly in a database is not recommended.",9159,9277,117,1,2026-01-26T12:31:03Z
doc_4387_sent_00057,doc_4387,57,JobCompPort: Only needed if using a database. The network port that the database accepts communication on.,9277,9384,106,1,2026-01-26T12:31:03Z
doc_4387_sent_00058,doc_4387,58,"JobCompType: Type of jobcomp plugin set to ""jobcomp/mysql"" or ""jobcomp/filetxt"".",9384,9465,80,1,2026-01-26T12:31:03Z
doc_4387_sent_00059,doc_4387,59,JobCompUser: Only needed if using a database.,9465,9510,45,1,2026-01-26T12:31:03Z
doc_4387_sent_00060,doc_4387,60,User name to connect to the database with.,9511,9554,42,1,2026-01-26T12:31:03Z
doc_4387_sent_00061,doc_4387,61,JobCompParams: Pass arbitrary text string to job completion plugin.,9554,9622,67,1,2026-01-26T12:31:03Z
doc_4387_sent_00062,doc_4387,62,Slurm Accounting Configuration Before Build,9622,9666,43,1,2026-01-26T12:31:03Z
doc_4387_sent_00063,doc_4387,63,You can configure SlurmDBD to communicate with a database by using AccountingStorageType=accounting_storage/slurmdbd.,9666,9783,117,1,2026-01-26T12:31:03Z
doc_4387_sent_00064,doc_4387,64,"This allows the creation of user entities called ""associations"", which consist of the cluster, a user, account and optionally a partition.",9784,9923,138,1,2026-01-26T12:31:03Z
doc_4387_sent_00065,doc_4387,65,MySQL or MariaDB is the preferred database. Refer to the Upgrade Guide for information on in-place upgrades of Slurm and DB server packages.,9923,10064,140,1,2026-01-26T12:31:03Z
doc_4387_sent_00066,doc_4387,66,To enable this database support one only needs to have the development package for the database they wish to use on the system.,10064,10191,127,1,2026-01-26T12:31:03Z
doc_4387_sent_00067,doc_4387,67,Slurm uses the InnoDB storage engine in MySQL to make rollback possible.,10192,10264,72,1,2026-01-26T12:31:03Z
doc_4387_sent_00068,doc_4387,68,This must be available on your MySQL installation or rollback will not work.,10265,10342,76,1,2026-01-26T12:31:03Z
doc_4387_sent_00069,doc_4387,69,The slurm configure script uses mysql_config to find out the information it needs about installed libraries and headers.,10342,10462,120,1,2026-01-26T12:31:03Z
doc_4387_sent_00070,doc_4387,70,You can specify where your mysql_config script is with the --with-mysql_conf=/path/to/mysql_config option when configuring your slurm build.,10463,10603,140,1,2026-01-26T12:31:03Z
doc_4387_sent_00071,doc_4387,71,"On a successful configure, output is something like this:
checking for mysql_config... /usr/bin/mysql_config
MySQL test program built properly.",10604,10748,143,1,2026-01-26T12:31:03Z
doc_4387_sent_00072,doc_4387,72,Before running the slurmdbd for the first time there are several MySQL/MariaDB server settings that should be reviewed.,10754,10874,119,1,2026-01-26T12:31:03Z
doc_4387_sent_00073,doc_4387,73,"innodb_buffer_pool_size: We recommend assigning between 5 and 50 percent of the available memory on the SQL server, and at least 4 GiB. Setting this value too small can cause problems when upgrading large Slurm databases or when purging old records.",10874,11124,249,1,2026-01-26T12:31:03Z
doc_4387_sent_00074,doc_4387,74,innodb_log_file_size: This should be set to 25 percent of innodb_buffer_pool_size divided by innodb_log_files_in_group to reduce unnecessary small writes to disk. Keep in mind that increasing this can cause recovery times when the SQL server shuts down unexpectedly.,11124,11391,266,1,2026-01-26T12:31:03Z
doc_4387_sent_00075,doc_4387,75,innodb_redo_log_capacity: Use this instead of innodb_log_file_size in MySQL 8.0.30+.,11391,11475,84,1,2026-01-26T12:31:03Z
