id,seed_chunk_id,cq_text,supporting_chunk_ids_json,terms_used_json,model_id,raw_json
335,doc_385e_chunk_0001,What is the command to cancel a job in the SLURM job scheduler using its job ID?,"[""doc_385e_chunk_0001""]","[""SLURM"", ""command"", ""cancel"", ""job ID""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the command to cancel a job in the SLURM job scheduler using its job ID?"", ""supporting_chunk_ids"": [""doc_385e_chunk_0001""], ""terms_used"": [""SLURM"", ""command"", ""cancel"", ""job ID""]}"
336,doc_385e_chunk_0007,"What is the default time limit for a job running on the HPC system, as specified in the LSF documentation?","[""doc_385e_chunk_0007""]","[""default"", ""time limit"", ""LSF""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default time limit for a job running on the HPC system, as specified in the LSF documentation?"", ""supporting_chunk_ids"": [""doc_385e_chunk_0007""], ""terms_used"": [""default"", ""time limit"", ""LSF""]}"
337,doc_385e_chunk_0007,What command option in SLURM is used to request a specific number of CPUs for a job submission?,"[""doc_385e_chunk_0007""]","[""command option"", ""SLURM"", ""CPUs""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command option in SLURM is used to request a specific number of CPUs for a job submission?"", ""supporting_chunk_ids"": [""doc_385e_chunk_0007""], ""terms_used"": [""command option"", ""SLURM"", ""CPUs""]}"
338,doc_3bdd_chunk_0005,What are the allowed states for a SLURM job in the 'PENDING' state? (doc_3bdd_chunk_0005)?,"[""doc_3bdd_chunk_0005""]","[""SLURM"", ""PENDING""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What are the allowed states for a SLURM job in the 'PENDING' state? (doc_3bdd_chunk_0005)?"", ""supporting_chunk_ids"": [""doc_3bdd_chunk_0005""], ""terms_used"": [""SLURM"", ""PENDING""]}"
339,doc_3bdd_chunk_0005,What command is used to submit a job to the SLURM scheduler with a specific number of nodes? (doc_3bdd_chunk_0005)?,"[""doc_3bdd_chunk_0005""]","[""SLURM"", ""submit"", ""nodes""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to submit a job to the SLURM scheduler with a specific number of nodes? (doc_3bdd_chunk_0005)?"", ""supporting_chunk_ids"": [""doc_3bdd_chunk_0005""], ""terms_used"": [""SLURM"", ""submit"", ""nodes""]}"
340,doc_3bdd_chunk_0005,What is the maximum number of jobs that can be submitted to the SLURM scheduler at a time according to the configuration? (doc_3bdd_chunk_0005)?,"[""doc_3bdd_chunk_0005""]","[""SLURM"", ""submit"", ""maximum""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the maximum number of jobs that can be submitted to the SLURM scheduler at a time according to the configuration? (doc_3bdd_chunk_0005)?"", ""supporting_chunk_ids"": [""doc_3bdd_chunk_0005""], ""terms_used"": [""SLURM"", ""submit"", ""maximum""]}"
341,doc_3bdd_chunk_0006,What are the allowed states for a SLURM job in the 'PENDING' state? doc_3bdd_chunk_0006?,"[""doc_3bdd_chunk_0006""]","[""SLURM"", ""PENDING""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What are the allowed states for a SLURM job in the 'PENDING' state? doc_3bdd_chunk_0006?"", ""supporting_chunk_ids"": [""doc_3bdd_chunk_0006""], ""terms_used"": [""SLURM"", ""PENDING""]}"
342,doc_3bdd_chunk_0006,What command is used to submit a job to SLURM with a specific number of CPUs and memory limit? doc_3bdd_chunk_0006?,"[""doc_3bdd_chunk_0006""]","[""SLURM"", ""CPUs"", ""memory limit""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to submit a job to SLURM with a specific number of CPUs and memory limit? doc_3bdd_chunk_0006?"", ""supporting_chunk_ids"": [""doc_3bdd_chunk_0006""], ""terms_used"": [""SLURM"", ""CPUs"", ""memory limit""]}"
343,doc_3bdd_chunk_0006,What is the purpose of the '--exclusive' option in the SLURM job submission command? doc_3bdd_chunk_0006?,"[""doc_3bdd_chunk_0006""]","[""SLURM"", ""--exclusive""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the purpose of the '--exclusive' option in the SLURM job submission command? doc_3bdd_chunk_0006?"", ""supporting_chunk_ids"": [""doc_3bdd_chunk_0006""], ""terms_used"": [""SLURM"", ""--exclusive""]}"
344,doc_405b_chunk_0001,"What is the default partition for jobs submitted to the HPC system using SLURM, as stated in the documentation?","[""doc_405b_chunk_0001""]","[""default"", ""partition"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for jobs submitted to the HPC system using SLURM, as stated in the documentation?"", ""supporting_chunk_ids"": [""doc_405b_chunk_0001""], ""terms_used"": [""default"", ""partition"", ""SLURM""]}"
345,doc_405b_chunk_0001,"What command option is used in SLURM to specify the number of CPUs for a job, as mentioned in the documentation?","[""doc_405b_chunk_0001""]","[""command"", ""option"", ""CPUs"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command option is used in SLURM to specify the number of CPUs for a job, as mentioned in the documentation?"", ""supporting_chunk_ids"": [""doc_405b_chunk_0001""], ""terms_used"": [""command"", ""option"", ""CPUs"", ""SLURM""]}"
346,doc_405b_chunk_0004,"What is the default value for the SLURM job timeout, as stated in the provided documentation?","[""doc_405b_chunk_0004""]","[""default"", ""job timeout"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default value for the SLURM job timeout, as stated in the provided documentation?"", ""supporting_chunk_ids"": [""doc_405b_chunk_0004""], ""terms_used"": [""default"", ""job timeout"", ""SLURM""]}"
347,doc_405b_chunk_0007,"What command option in SLURM is used to specify the number of CPUs for a job, as mentioned in the documentation?","[""doc_405b_chunk_0007""]","[""command option"", ""CPUs"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command option in SLURM is used to specify the number of CPUs for a job, as mentioned in the documentation?"", ""supporting_chunk_ids"": [""doc_405b_chunk_0007""], ""terms_used"": [""command option"", ""CPUs"", ""SLURM""]}"
348,doc_405b_chunk_0013,What command option in SLURM is used to request a specific number of CPUs for a job?,"[""doc_405b_chunk_0013""]","[""command option"", ""CPUs"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command option in SLURM is used to request a specific number of CPUs for a job?"", ""supporting_chunk_ids"": [""doc_405b_chunk_0013""], ""terms_used"": [""command option"", ""CPUs"", ""SLURM""]}"
349,doc_405b_chunk_0014,"What is the default time limit for a job running on the HPC system using SLURM, as specified in the documentation?","[""doc_405b_chunk_0014""]","[""default"", ""time limit"", ""job"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default time limit for a job running on the HPC system using SLURM, as specified in the documentation?"", ""supporting_chunk_ids"": [""doc_405b_chunk_0014""], ""terms_used"": [""default"", ""time limit"", ""job"", ""SLURM""]}"
350,doc_405b_chunk_0014,"What command option in SLURM is used to request a specific number of CPUs for a job, as mentioned in the documentation?","[""doc_405b_chunk_0014""]","[""command option"", ""specific number of CPUs"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command option in SLURM is used to request a specific number of CPUs for a job, as mentioned in the documentation?"", ""supporting_chunk_ids"": [""doc_405b_chunk_0014""], ""terms_used"": [""command option"", ""specific number of CPUs"", ""SLURM""]}"
351,doc_4387_chunk_0002,What is the minimum number of nodes required to run a job on the HPC cluster using the Torque/Maui job scheduler?,"[""doc_4388_chunk_0003""]","[""HPC"", ""Torque/Maui"", ""minimum"", ""nodes"", ""run""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the minimum number of nodes required to run a job on the HPC cluster using the Torque/Maui job scheduler?"", ""supporting_chunk_ids"": [""doc_4388_chunk_0003""], ""terms_used"": [""HPC"", ""Torque/Maui"", ""minimum"", ""nodes"", ""run""]}"
352,doc_4387_chunk_0003,"What is the maximum number of jobs that can be submitted simultaneously in an SLURM cluster, according to the configuration?","[""doc_4387_chunk_0003""]","[""SLURM"", ""maximum"", ""jobs"", ""submitted"", ""simultaneously""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the maximum number of jobs that can be submitted simultaneously in an SLURM cluster, according to the configuration?"", ""supporting_chunk_ids"": [""doc_4387_chunk_0003""], ""terms_used"": [""SLURM"", ""maximum"", ""jobs"", ""submitted"", ""simultaneously""]}"
353,doc_4387_chunk_0003,What command is used to check the current state of a job in an SLURM cluster?,"[""doc_4387_chunk_0003""]","[""SLURM"", ""command"", ""check"", ""current"", ""state"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to check the current state of a job in an SLURM cluster?"", ""supporting_chunk_ids"": [""doc_4387_chunk_0003""], ""terms_used"": [""SLURM"", ""command"", ""check"", ""current"", ""state"", ""job""]}"
354,doc_4387_chunk_0003,"What is the default time limit for a job in an SLURM cluster, as specified in the configuration?","[""doc_4388_chunk_0001""]","[""SLURM"", ""default"", ""time"", ""limit"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default time limit for a job in an SLURM cluster, as specified in the configuration?"", ""supporting_chunk_ids"": [""doc_4388_chunk_0001""], ""terms_used"": [""SLURM"", ""default"", ""time"", ""limit"", ""job""]}"
355,doc_4387_chunk_0004,What command is used to check the status of a job in the SLURM scheduler?,"[""doc_4388_chunk_0003""]","[""SLURM"", ""command"", ""status"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to check the status of a job in the SLURM scheduler?"", ""supporting_chunk_ids"": [""doc_4388_chunk_0003""], ""terms_used"": [""SLURM"", ""command"", ""status"", ""job""]}"
356,doc_4387_chunk_0005,What is the default partition for jobs in the LSF scheduler?,"[""doc_4389_chunk_0003""]","[""LSF"", ""default"", ""partition"", ""jobs""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for jobs in the LSF scheduler?"", ""supporting_chunk_ids"": [""doc_4389_chunk_0003""], ""terms_used"": [""LSF"", ""default"", ""partition"", ""jobs""]}"
357,doc_4387_chunk_0006,What is the default value for the SLURM job's time limit?,"[""doc_4388_chunk_0002""]","[""SLURM"", ""job"", ""time limit"", ""default""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default value for the SLURM job's time limit?"", ""supporting_chunk_ids"": [""doc_4388_chunk_0002""], ""terms_used"": [""SLURM"", ""job"", ""time limit"", ""default""]}"
358,doc_4387_chunk_0012,What is the minimum amount of memory required for a job to be submitted to the SLURM scheduler?,"[""doc_4387_chunk_0012""]","[""SLURM"", ""minimum"", ""memory"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the minimum amount of memory required for a job to be submitted to the SLURM scheduler?"", ""supporting_chunk_ids"": [""doc_4387_chunk_0012""], ""terms_used"": [""SLURM"", ""minimum"", ""memory"", ""job""]}"
359,doc_4387_chunk_0014,What command is used to check the status of a job in the SLURM job scheduler?,"[""doc_4387_chunk_0014""]","[""SLURM"", ""command"", ""status"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to check the status of a job in the SLURM job scheduler?"", ""supporting_chunk_ids"": [""doc_4387_chunk_0014""], ""terms_used"": [""SLURM"", ""command"", ""status"", ""job""]}"
360,doc_4387_chunk_0015,What command option is used to specify the number of CPUs for a job in the SLURM scheduler?,"[""doc_4388_chunk_0018""]","[""SLURM"", ""command"", ""option"", ""CPUs"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command option is used to specify the number of CPUs for a job in the SLURM scheduler?"", ""supporting_chunk_ids"": [""doc_4388_chunk_0018""], ""terms_used"": [""SLURM"", ""command"", ""option"", ""CPUs"", ""job""]}"
361,doc_4387_chunk_0018,What is the minimum number of nodes required to run a job on the HPC system when using the LSF job scheduler?,"[""doc_4389_chunk_0018""]","[""minimum"", ""nodes"", ""LSF""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the minimum number of nodes required to run a job on the HPC system when using the LSF job scheduler?"", ""supporting_chunk_ids"": [""doc_4389_chunk_0018""], ""terms_used"": [""minimum"", ""nodes"", ""LSF""]}"
362,doc_4387_chunk_0023,"What is the maximum number of jobs that can be submitted simultaneously in an SLURM cluster, as specified in the SLURM configuration file?","[""doc_4387_chunk_0023""]","[""SLURM"", ""maximum"", ""jobs"", ""submitted"", ""simultaneously"", ""SLURM configuration file""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the maximum number of jobs that can be submitted simultaneously in an SLURM cluster, as specified in the SLURM configuration file?"", ""supporting_chunk_ids"": [""doc_4387_chunk_0023""], ""terms_used"": [""SLURM"", ""maximum"", ""jobs"", ""submitted"", ""simultaneously"", ""SLURM configuration file""]}"
363,doc_4387_chunk_0023,What is the default value for the SLURM partition's state in the SLURM configuration file?,"[""doc_4387_chunk_0023""]","[""SLURM"", ""partition's state"", ""default value"", ""SLURM configuration file""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default value for the SLURM partition's state in the SLURM configuration file?"", ""supporting_chunk_ids"": [""doc_4387_chunk_0023""], ""terms_used"": [""SLURM"", ""partition's state"", ""default value"", ""SLURM configuration file""]}"
364,doc_4387_chunk_0023,"What command is used to create a new partition in an SLURM cluster, as described in the provided SLURM documentation?","[""doc_4387_chunk_0023""]","[""SLURM"", ""command"", ""create"", ""new partition""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to create a new partition in an SLURM cluster, as described in the provided SLURM documentation?"", ""supporting_chunk_ids"": [""doc_4387_chunk_0023""], ""terms_used"": [""SLURM"", ""command"", ""create"", ""new partition""]}"
365,doc_4387_chunk_0024,"What is the default partition for job submission in an LSF cluster, as specified in the documentation?","[""doc_4389_chunk_0024""]","[""LSF"", ""default"", ""partition"", ""job"", ""submission""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for job submission in an LSF cluster, as specified in the documentation?"", ""supporting_chunk_ids"": [""doc_4389_chunk_0024""], ""terms_used"": [""LSF"", ""default"", ""partition"", ""job"", ""submission""]}"
366,doc_4387_chunk_0024,"What is the minimum amount of memory required for a job to be considered for execution in an HPC cluster, as stated in the guidelines?","[""doc_4390_chunk_0024""]","[""HPC"", ""minimum"", ""memory"", ""required"", ""job"", ""execution""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the minimum amount of memory required for a job to be considered for execution in an HPC cluster, as stated in the guidelines?"", ""supporting_chunk_ids"": [""doc_4390_chunk_0024""], ""terms_used"": [""HPC"", ""minimum"", ""memory"", ""required"", ""job"", ""execution""]}"
367,doc_4387_chunk_0025,"What command is used to cancel a running job in the LSF job scheduler, as mentioned in the provided documentation?","[""doc_4388_chunk_0026""]","[""command"", ""cancel"", ""LSF""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to cancel a running job in the LSF job scheduler, as mentioned in the provided documentation?"", ""supporting_chunk_ids"": [""doc_4388_chunk_0026""], ""terms_used"": [""command"", ""cancel"", ""LSF""]}"
